id,host_id,host_since,host_location,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_has_profile_pic,host_identity_verified,neighbourhood_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms_text,beds,amenities,price,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month,Location
53574503,293338791,2019-09-09,"Macksville, Australia",within an hour,100%,100%,t,t,t,Nambucca Valley,-30.70459,152.91199,Entire cottage,Entire home/apt,8,1.5 baths,5.0,"[""Waterfront"", ""Oven"", ""Iron"", ""Self check-in"", ""Laundromat nearby"", ""Kayak"", ""Private backyard \u2013 Not fully fenced"", ""Free washer \u2013 In building"", ""Hot water kettle"", ""Bikes"", ""Books and reading material"", ""Coffee maker: Nespresso"", ""Refrigerator"", ""Dining table"", ""BBQ grill"", ""Essentials"", ""Wine glasses"", ""Crib - available upon request"", ""Freezer"", ""River view"", ""Private patio or balcony"", ""Hot water"", ""Drying rack for clothing"", ""Children\u2019s dinnerware"", ""Stove"", ""Board games"", ""Pets allowed"", ""TV"", ""Air conditioning"", ""Free parking on premises"", ""Lockbox"", ""Fire extinguisher"", ""High chair"", ""First aid kit"", ""Kitchen"", ""Barbecue utensils"", ""Central heating"", ""Dishes and silverware"", ""Portable fans"", ""Outdoor dining area"", ""Pack \u2019n play/Travel crib"", ""Bed linens"", ""Body soap"", ""Extra pillows and blankets"", ""Cooking basics"", ""Outdoor furniture"", ""Cleaning products"", ""Coffee"", ""Children\u2019s books and toys"", ""Wifi"", ""Hangers"", ""Smoke alarm"", ""Hair dryer"", ""Free street parking"", ""Room-darkening shades""]",$306.00,82,35,7,2021-12-22,2024-04-09,4.93,4.9,4.89,4.98,4.96,4.82,4.77,1,1,0,0,2.9,mid_north_nsw
53578528,55039714,2016-01-17,"Sapphire Beach, Australia",within an hour,98%,99%,t,t,t,Coffs Harbour,-30.2440379,153.145731,Entire home,Entire home/apt,8,0 baths,4.0,"[""Beach view"", ""Dishwasher"", ""Waterfront"", ""Coffee maker"", ""Oven"", ""Iron"", ""Ocean view"", ""Self check-in"", ""Shampoo"", ""Dedicated workspace"", ""Hot water kettle"", ""Refrigerator"", ""BBQ grill"", ""Essentials"", ""Free dryer \u2013 In unit"", ""Heating"", ""Patio or balcony"", ""Freezer"", ""Private entrance"", ""Iilve stainless steel gas stove"", ""Board games"", ""AC - split type ductless system"", ""Pets allowed"", ""TV"", ""Free parking on premises"", ""Beach access \u2013 Beachfront"", ""Lockbox"", ""Fire extinguisher"", ""High chair"", ""First aid kit"", ""Kitchen"", ""Sea view"", ""Free washer \u2013 In unit"", ""Dishes and silverware"", ""Toaster"", ""Bed linens"", ""Body soap"", ""Microwave"", ""Bathtub"", ""Wifi"", ""Hangers"", ""Smoke alarm"", ""Hair dryer"", ""Indoor fireplace: wood-burning""]",$690.00,35,19,0,2021-12-24,2024-03-09,4.97,4.97,4.94,4.83,4.91,4.94,4.71,74,72,2,0,1.24,mid_north_nsw
53590394,97309690,2016-09-29,"Sawtell, Australia",within an hour,98%,99%,f,t,t,Coffs Harbour,-30.36182,153.10331,Entire rental unit,Entire home/apt,2,1 bath,1.0,"[""Cooking basics"", ""Bed linens"", ""Toaster"", ""Microwave"", ""Shared pool"", ""Refrigerator"", ""TV"", ""Washer"", ""Ceiling fan"", ""Beach access \u2013 Beachfront"", ""BBQ grill"", ""Wifi"", ""Kitchen"", ""Patio or balcony""]",$146.00,8,2,0,2022-02-08,2023-12-14,3.25,4.0,4.13,3.88,4.13,3.63,3.38,88,78,10,0,0.3,mid_north_nsw
53596476,40077554,2015-07-30,"Newport, Australia",within an hour,100%,99%,f,t,t,Mid-Coast,-32.51018,152.21348,Entire home,Entire home/apt,3,1 bath,0.0,"[""Oven"", ""Iron"", ""Luggage dropoff allowed"", ""Self check-in"", ""Coffee maker: pour-over coffee"", ""Kayak"", ""Refrigerator"", ""Dining table"", ""BBQ grill"", ""Ceiling fan"", ""Essentials"", ""Dryer"", ""Heating"", ""Private backyard \u2013 Fully fenced"", ""Clothing storage"", ""Private patio or balcony"", ""Private entrance"", ""Hot water"", ""Drying rack for clothing"", ""Stove"", ""Pets allowed"", ""TV"", ""Air conditioning"", ""Free parking on premises"", ""Lockbox"", ""Fire extinguisher"", ""Kitchen"", ""First aid kit"", ""Barbecue utensils"", ""Dishes and silverware"", ""Outdoor dining area"", ""Fire pit"", ""Cooking basics"", ""Bed linens"", ""Body soap"", ""Extra pillows and blankets"", ""Microwave"", ""Toaster"", ""Outdoor furniture"", ""Bathtub"", ""Cleaning products"", ""Washer"", ""Long term stays allowed"", ""Wifi"", ""Hangers"", ""Smoke alarm"", ""Hair dryer"", ""Free street parking""]",$111.00,24,16,1,2023-02-05,2024-03-25,4.71,4.75,4.67,4.92,4.88,4.54,4.63,2,2,0,0,1.64,mid_north_nsw
53611301,434038923,2021-11-30,"Blueys Beach, Australia",within an hour,100%,100%,t,t,t,Mid-Coast,-32.34062,152.53958,Entire guesthouse,Entire home/apt,2,1 bath,1.0,"[""Self check-in"", ""Hot water kettle"", ""Shower gel"", ""Refrigerator"", ""Dining table"", ""Ceiling fan"", ""BBQ grill"", ""Essentials"", ""Single level home"", ""Wine glasses"", ""Private backyard \u2013 Fully fenced"", ""Private patio or balcony"", ""Private entrance"", ""Conditioner"", ""Hot water"", ""Drying rack for clothing"", ""Outdoor shower"", ""Clothing storage: wardrobe"", ""Board games"", ""Electric stove"", ""Pets allowed"", ""TV"", ""Free parking on premises"", ""Beach access \u2013 Beachfront"", ""Lockbox"", ""Kitchen"", ""Barbecue utensils"", ""Mosquito net"", ""Dishes and silverware"", ""Outdoor dining area"", ""Cleaning available during stay"", ""Toaster"", ""Pure beach  shampoo"", ""Body soap"", ""Garden view"", ""Bed linens"", ""Extra pillows and blankets"", ""Microwave"", ""Cleaning products"", ""Mini fridge"", ""Outdoor furniture"", ""Long term stays allowed"", ""Wifi"", ""Hangers"", ""Smoke alarm"", ""Smoking allowed"", ""Free street parking"", ""Room-darkening shades""]",$220.00,85,34,2,2021-12-29,2024-03-27,4.93,4.93,4.99,4.99,4.95,4.88,4.75,1,1,0,0,3.03,mid_north_nsw
53613838,354524433,2020-07-07,"Greenhills Beach, Australia",within an hour,100%,100%,t,t,t,Nambucca Valley,-30.634892,153.011337,Entire villa,Entire home/apt,7,2 baths,5.0,"[""Beach view"", ""Dishwasher"", ""Shared backyard \u2013 Not fully fenced"", ""BBQ grill: gas"", ""Iron"", ""Ocean view"", ""Self check-in"", ""Game console: Xbox 360"", ""Laundromat nearby"", ""Glow Lab conditioner"", ""Free washer \u2013 In building"", ""Dedicated workspace"", ""Hot water kettle"", ""Baking sheet"", ""Public or shared beach access \u2013 Beachfront"", ""Books and reading material"", ""Coffee maker: Nespresso"", ""Shower gel"", ""Marley get together Bluetooth sound system"", ""Portable heater"", ""Ceiling fan"", ""Refrigerator"", ""Essentials"", ""Dining table"", ""Wine glasses"", ""Courtyard view"", ""Freezer"", ""Private entrance"", ""Private patio or balcony"", ""Hot water"", ""Drying rack for clothing"", ""Stainless steel oven"", ""Children\u2019s dinnerware"", ""Clothing storage: wardrobe"", ""Board games"", ""AC - split type ductless system"", ""Free parking on premises"", ""58 inch HDTV with Apple TV, Chromecast, Disney+, Netflix"", ""Platinum  stainless steel electric stove"", ""Fire extinguisher"", ""Lockbox"", ""Kitchen"", ""First aid kit"", ""Sea view"", ""Barbecue utensils"", ""Dishes and silverware"", ""Portable fans"", ""Outdoor dining area"", ""Free dryer \u2013 In building"", ""Cooking basics"", ""Bed linens"", ""Extra pillows and blankets"", ""Garden view"", ""Microwave"", ""Mini fridge"", ""Toaster"", ""Cleaning products"", ""Coffee"", ""Outdoor furniture"", ""Long term stays allowed"", ""Thankyou body soap"", ""Hangers"", ""Smoke alarm"", ""Wifi"", ""Glow Lab shampoo"", ""Hair dryer"", ""Free street parking"", ""Room-darkening shades"", ""Children\u2019s books and toys for ages 5-10 years old and 10+ years old""]",$249.00,17,7,0,2022-01-09,2024-02-18,4.88,4.82,4.65,4.76,4.88,4.88,4.76,1,1,0,0,0.61,mid_north_nsw
53628598,277199628,2019-07-18,"Dudley, Australia",within a few hours,100%,83%,t,t,t,Mid-Coast,-32.17156982421875,152.4969482421875,Entire home,Entire home/apt,12,3 baths,7.0,"[""Dishwasher"", ""Coffee maker: espresso machine"", ""Iron"", ""Self check-in"", ""Laundromat nearby"", ""Dedicated workspace"", ""Baking sheet"", ""Hot water kettle"", ""Bikes"", ""Books and reading material"", ""Refrigerator"", ""Dining table"", ""Clothing storage: closet"", ""Dryer"", ""Heating"", ""Wine glasses"", ""Freezer"", ""Private patio or balcony"", ""Hot water"", ""Drying rack for clothing"", ""Stainless steel oven"", ""Stove"", ""Board games"", ""TV"", ""Air conditioning"", ""Free parking on premises"", ""Lockbox"", ""Fire extinguisher"", ""Kitchen"", ""First aid kit"", ""Barbecue utensils"", ""Dishes and silverware"", ""Portable fans"", ""Outdoor dining area"", ""Cooking basics"", ""Toaster"", ""Body soap"", ""Microwave"", ""Private backyard"", ""Outdoor furniture"", ""BBQ grill: gas"", ""Bathtub"", ""Cleaning products"", ""Washer"", ""Coffee"", ""Wifi"", ""Hangers"", ""Smoke alarm"", ""Hair dryer"", ""Free street parking""]",$457.00,17,9,1,2022-08-31,2024-03-30,5.0,4.94,4.88,5.0,5.0,4.94,4.94,1,1,0,0,0.85,mid_north_nsw
53645887,55039714,2016-01-17,"Sapphire Beach, Australia",within an hour,98%,99%,t,t,t,Coffs Harbour,-30.1483137,153.1968746,Entire home,Entire home/apt,8,2 baths,4.0,"[""Dishwasher"", ""Coffee maker"", ""Oven"", ""Iron"", ""Self check-in"", ""Kayak"", ""Dedicated workspace"", ""Shampoo"", ""Hot water kettle"", ""Refrigerator"", ""BBQ grill"", ""Essentials"", ""Dryer"", ""Heating"", ""Freezer"", ""Private entrance"", ""Backyard"", ""Stove"", ""Pets allowed"", ""TV"", ""Air conditioning"", ""Lockbox"", ""Fire extinguisher"", ""Kitchen"", ""First aid kit"", ""Dishes and silverware"", ""Cooking basics"", ""Bed linens"", ""Body soap"", ""Microwave"", ""Toaster"", ""Bathtub"", ""Washer"", ""Wifi"", ""Hangers"", ""Smoke alarm"", ""Hair dryer"", ""Free street parking"", ""Gym""]",$535.00,16,4,0,2022-01-23,2024-01-27,4.94,4.94,5.0,4.69,4.94,4.81,4.38,74,72,2,0,0.59,mid_north_nsw
53664292,34870083,2015-06-02,"Sydney, Australia",within an hour,100%,97%,f,t,t,Port Macquarie-Hastings,-31.55179,152.85684,Entire home,Entire home/apt,10,3 baths,8.0,"[""Beach view"", ""Dishwasher"", ""Oven"", ""Iron"", ""Luggage dropoff allowed"", ""Ocean view"", ""Self check-in"", ""Laundromat nearby"", ""Lake view"", ""Hot water kettle"", ""Coffee maker: Nespresso"", ""Shower gel"", ""Dining table"", ""Ceiling fan"", ""Essentials"", ""Clothing storage: walk-in closet, closet, and wardrobe"", ""Wine glasses"", ""Free dryer"", ""Private backyard \u2013 Fully fenced"", ""Freezer"", ""Private entrance"", ""Private patio or balcony"", ""Radiant heating"", ""Hot water"", ""Drying rack for clothing"", ""Children's playroom"", ""Stove"", ""Outdoor shower"", ""Board games"", ""Pets allowed"", ""2 fridges, large downstairs with freezer. Smaller 223L upstairs with freezer. refrigerator"", ""Free parking on premises"", ""Pack \u2019n play/Travel crib - available upon request"", ""Lockbox"", ""Fire extinguisher"", ""Kitchen"", ""Barbecue utensils"", ""BBQ grill: charcoal"", ""Free washer \u2013 In unit"", ""Dishes and silverware"", ""Blender"", ""Portable fans"", ""Outdoor dining area"", ""Lake access"", ""Children\u2019s books and toys for ages 0-2 years old, 2-5 years old, 5-10 years old, and 10+ years old"", ""Cleaning available during stay"", ""Cooking basics"", ""Bed linens"", ""Body soap"", ""Garden view"", ""Extra pillows and blankets"", ""Microwave"", ""Toaster"", ""Cleaning products"", ""Rice maker"", ""Coffee"", ""Shared beach access"", ""Outdoor furniture"", ""Long term stays allowed"", ""Wifi"", ""Hangers"", ""Smoke alarm"", ""Hair dryer"", ""Free street parking"", ""Valley view"", ""Room-darkening shades"", ""32 inch TV with Netflix""]",$379.00,39,19,2,2021-12-30,2024-04-01,4.67,4.67,4.64,4.92,4.97,4.92,4.69,1,1,0,0,1.39,mid_north_nsw
53672413,265339536,2019-05-31,"New South Wales, Australia",within an hour,100%,100%,f,t,t,Kempsey,-31.22639,152.89389,Entire cottage,Entire home/apt,6,2 baths,4.0,"[""Dishwasher"", ""Iron"", ""47 inch HDTV with Netflix"", ""Private BBQ grill: gas"", ""Self check-in"", ""Stainless steel double oven"", ""Heating - split type ductless system"", ""Dedicated workspace"", ""Free washer \u2013 In building"", ""Hot water kettle"", ""Books and reading material"", ""Coffee maker: Nespresso"", ""Shower gel"", ""Refrigerator"", ""Dining table"", ""Ceiling fan"", ""Private pool - "", ""Thank You body soap"", ""Essentials"", ""Valley view"", ""Wine glasses"", ""Private backyard \u2013 Fully fenced"", ""Freezer"", ""Private entrance"", ""Private patio or balcony"", ""Radiant heating"", ""Hot water"", ""Drying rack for clothing"", ""Sun loungers"", ""Clothing storage: wardrobe"", ""AC - split type ductless system"", ""Pets allowed"", ""Lockbox"", ""Fire extinguisher"", ""Kitchen"", ""First aid kit"", ""Barbecue utensils"", ""Dishes and silverware"", ""Blender"", ""Outdoor dining area"", ""Free dryer \u2013 In building"", ""Fire pit"", ""Cooking basics"", ""Bed linens"", ""Toaster"", ""Microwave"", ""Shared beach access"", ""Outdoor furniture"", ""Free carport on premises"", ""Cleaning products"", ""Coffee"", ""Long term stays allowed"", ""Wifi"", ""Hangers"", ""Smoke alarm"", ""Pool view"", ""Hair dryer"", ""Indoor fireplace: wood-burning"", ""Room-darkening shades""]",$336.00,9,9,0,2023-09-04,2024-01-27,5.0,5.0,5.0,5.0,5.0,4.78,4.78,1,1,0,0,1.19,mid_north_nsw
53676666,66855017,2016-04-12,"Wallabi Point, Australia",within a few hours,100%,93%,t,t,t,Mid-Coast,-31.97441,152.58456,Entire home,Entire home/apt,8,2 baths,5.0,"[""Dishwasher"", ""Coffee maker"", ""Sound system"", ""Iron"", ""Oven"", ""Self check-in"", ""Dedicated workspace"", ""Outdoor kitchen"", ""Hot water kettle"", ""Books and reading material"", ""Shower gel"", ""Refrigerator"", ""Dining table"", ""Ceiling fan"", ""BBQ grill"", ""Heating"", ""Wine glasses"", ""Clothing storage"", ""Patio or balcony"", ""Freezer"", ""Private entrance"", ""Backyard"", ""Hot water"", ""Drying rack for clothing"", ""Stove"", ""Outdoor shower"", ""TV"", ""Air conditioning"", ""Free parking on premises"", ""Beach access \u2013 Beachfront"", ""Lockbox"", ""Fire extinguisher"", ""Kitchen"", ""First aid kit"", ""Barbecue utensils"", ""Dishes and silverware"", ""Blender"", ""Outdoor dining area"", ""Cooking basics"", ""Bed linens"", ""Body soap"", ""Extra pillows and blankets"", ""Microwave"", ""Toaster"", ""Outdoor furniture"", ""Bathtub"", ""Cleaning products"", ""Washer"", ""Coffee"", ""Long term stays allowed"", ""Wifi"", ""Hangers"", ""Smoke alarm"", ""Hair dryer"", ""Free street parking"", ""Room-darkening shades""]",$647.00,4,0,0,2021-12-29,2022-05-01,5.0,5.0,5.0,5.0,5.0,5.0,5.0,25,25,0,0,0.14,mid_north_nsw
53677919,408454430,2021-06-21,"Gladstone, Australia",within an hour,100%,100%,f,t,f,Kempsey,-31.02176304703609,152.94849762641178,Entire guest suite,Entire home/apt,2,1 bath,0.0,"[""Luggage dropoff allowed"", ""Iron"", ""Self check-in"", ""Shampoo"", ""Carbon monoxide alarm"", ""Dedicated workspace"", ""Hot water kettle"", ""Private backyard \u2013 Not fully fenced"", ""Shower gel"", ""Refrigerator"", ""Portable heater"", ""Dining table"", ""Essentials"", ""Single level home"", ""Wine glasses"", ""Private patio or balcony"", ""Private entrance"", ""Conditioner"", ""Hot water"", ""Drying rack for clothing"", ""Clothing storage: wardrobe"", ""TV"", ""Free parking on premises"", ""Lockbox"", ""Kitchen"", ""First aid kit"", ""Dishes and silverware"", ""Portable fans"", ""Mountain view"", ""Toaster"", ""Bed linens"", ""Body soap"", ""Garden view"", ""Extra pillows and blankets"", ""Microwave"", ""Shared beach access"", ""Cleaning products"", ""Washer"", ""Outdoor furniture"", ""Long term stays allowed"", ""Hangers"", ""Smoke alarm"", ""Hair dryer"", ""Exterior security cameras on property"", ""Free street parking"", ""Room-darkening shades""]",$140.00,1,1,1,2024-03-30,2024-03-30,4.0,5.0,3.0,5.0,5.0,4.0,4.0,1,1,0,0,1.0,mid_north_nsw
53688976,147477188,2017-08-24,"New South Wales, Australia",within a few hours,100%,86%,t,t,t,Mid-Coast,-32.0424,152.5417,Entire home,Entire home/apt,4,1 bath,3.0,"[""Beach view"", ""Dishwasher"", ""Oven"", ""Iron"", ""Self check-in"", ""Shampoo"", ""Baking sheet"", ""Hot water kettle"", ""Books and reading material"", ""Coffee maker: Nespresso"", ""Shower gel"", ""Refrigerator"", ""Dining table"", ""Ceiling fan"", ""BBQ grill"", ""Essentials"", ""Free dryer \u2013 In unit"", ""Heating"", ""Wine glasses"", ""Private backyard \u2013 Fully fenced"", ""Clothing storage"", ""Freezer"", ""Private entrance"", ""Private patio or balcony"", ""Conditioner"", ""Hot water"", ""Drying rack for clothing"", ""Stove"", ""Outdoor shower"", ""TV"", ""Air conditioning"", ""Free parking on premises"", ""Beach access \u2013 Beachfront"", ""Lockbox"", ""Fire extinguisher"", ""Kitchen"", ""First aid kit"", ""Sea view"", ""Barbecue utensils"", ""Dishes and silverware"", ""Private pool"", ""Outdoor dining area"", ""Fire pit"", ""Cooking basics"", ""Bed linens"", ""Body soap"", ""Microwave"", ""Toaster"", ""Outdoor furniture"", ""Cleaning products"", ""Washer"", ""Long term stays allowed"", ""Wifi"", ""Hangers"", ""Smoke alarm"", ""Pool view"", ""Hair dryer"", ""Exterior security cameras on property"", ""Free street parking"", ""Piano""]",$414.00,14,10,3,2022-10-01,2024-04-09,5.0,4.86,5.0,5.0,4.86,4.93,4.71,4,4,0,0,0.74,mid_north_nsw
53691798,418823954,2021-08-17,"Tamworth, Australia",within an hour,100%,98%,t,t,t,Coffs Harbour,-30.3664,153.10049,Entire villa,Entire home/apt,6,2.5 baths,4.0,"[""Dishwasher"", ""Oven"", ""Iron"", ""Self check-in"", ""Shampoo"", ""Dedicated workspace"", ""Hot water kettle"", ""Clothing storage: walk-in closet and wardrobe"", ""Shower gel"", ""Refrigerator"", ""Dining table"", ""Ceiling fan"", ""BBQ grill"", ""Essentials"", ""Free dryer \u2013 In unit"", ""Heating"", ""Wine glasses"", ""Private backyard \u2013 Fully fenced"", ""Freezer"", ""Private patio or balcony"", ""Hot water"", ""Drying rack for clothing"", ""Stove"", ""Outdoor shower"", ""Free parking on premises"", ""Air conditioning"", ""Beach access \u2013 Beachfront"", ""Lockbox"", ""Kitchen"", ""First aid kit"", ""Barbecue utensils"", ""Free washer \u2013 In unit"", ""Dishes and silverware"", ""Outdoor dining area"", ""Cooking basics"", ""Bed linens"", ""Body soap"", ""Extra pillows and blankets"", ""Microwave"", ""Toaster"", ""Outdoor furniture"", ""Bathtub"", ""Coffee"", ""Long term stays allowed"", ""Wifi"", ""Hangers"", ""HDTV with Amazon Prime Video, Netflix"", ""Smoke alarm"", ""Hair dryer"", ""Free street parking""]",$353.00,40,14,1,2022-02-12,2024-03-25,5.0,5.0,5.0,5.0,5.0,5.0,4.7,1,1,0,0,1.51,mid_north_nsw
53694245,19876519,2014-08-12,"Port Macquarie, Australia",within an hour,100%,100%,t,t,t,Port Macquarie-Hastings,-31.44903,152.87454,Tiny home,Entire home/apt,2,1 bath,1.0,"[""Dishwasher"", ""Coffee maker"", ""Luggage dropoff allowed"", ""Iron"", ""Breakfast"", ""Private BBQ grill: gas"", ""Laundromat nearby"", ""Crib - always at the listing"", ""Free driveway parking on premises \u2013 1 space"", ""Shampoo"", ""Dedicated workspace"", ""Baking sheet"", ""Hot water kettle"", ""Books and reading material"", ""Shower gel"", ""HDTV with Chromecast, Netflix"", ""Portable heater"", ""Ceiling fan"", ""Refrigerator"", ""Essentials"", ""Dining table"", ""Single level home"", ""Wine glasses"", ""Freezer"", ""Private entrance"", ""Private patio or balcony"", ""Conditioner"", ""Hot water"", ""Drying rack for clothing"", ""Stainless steel oven"", ""Stove"", ""Clothing storage: wardrobe"", ""Pets allowed"", ""Fire extinguisher"", ""Kitchen"", ""Barbecue utensils"", ""Tilley body soap"", ""Dishes and silverware"", ""Outdoor dining area"", ""Fast wifi \u2013 55 Mbps"", ""Cooking basics"", ""Bed linens"", ""Extra pillows and blankets"", ""Garden view"", ""Microwave"", ""Toaster"", ""Shared beach access"", ""Cleaning products"", ""Washer"", ""Coffee"", ""Outdoor furniture"", ""Central air conditioning"", ""Long term stays allowed"", ""Hangers"", ""Smoke alarm"", ""Shared backyard \u2013 Fully fenced"", ""Hair dryer"", ""Free street parking"", ""Room-darkening shades""]",$147.00,183,73,8,2021-12-28,2024-04-13,4.89,4.92,4.77,4.97,4.97,4.7,4.72,1,1,0,0,6.52,mid_north_nsw
53712611,368080622,2020-09-18,"Forster, Australia",within an hour,100%,99%,f,t,t,Mid-Coast,-32.22126,152.53117,Entire home,Entire home/apt,6,2 baths,4.0,"[""Dishwasher"", ""Waterfront"", ""Coffee maker"", ""Oven"", ""Iron"", ""Ocean view"", ""Lake view"", ""Hot water kettle"", ""Refrigerator"", ""Dining table"", ""BBQ grill"", ""Ceiling fan"", ""Dryer"", ""Wine glasses"", ""Freezer"", ""Private entrance"", ""Hot water"", ""Stove"", ""Pets allowed"", ""TV"", ""Air conditioning"", ""Free parking on premises"", ""Fire extinguisher"", ""Kitchen"", ""Sea view"", ""Dishes and silverware"", ""Cooking basics"", ""Toaster"", ""Extra pillows and blankets"", ""Microwave"", ""Outdoor furniture"", ""Bathtub"", ""Washer"", ""Wifi"", ""Smoke alarm""]",$313.00,13,2,0,2022-01-28,2024-01-29,4.62,4.85,4.92,4.46,4.54,4.77,4.85,146,146,0,0,0.48,mid_north_nsw
53723177,368080622,2020-09-18,"Forster, Australia",within an hour,100%,99%,f,t,t,Mid-Coast,-32.18006,152.51672,Entire rental unit,Entire home/apt,6,2 baths,4.0,"[""Dishwasher"", ""Oven"", ""Iron"", ""Ocean view"", ""Hot water kettle"", ""Refrigerator"", ""Dining table"", ""Ceiling fan"", ""Dryer"", ""Heating"", ""Wine glasses"", ""Private patio or balcony"", ""Private entrance"", ""Hot water"", ""Stove"", ""Resort access"", ""TV"", ""Air conditioning"", ""Free parking on premises"", ""Beach access \u2013 Beachfront"", ""Fire extinguisher"", ""Kitchen"", ""Sea view"", ""Exercise equipment"", ""Dishes and silverware"", ""Cooking basics"", ""Toaster"", ""Extra pillows and blankets"", ""Microwave"", ""Shared pool"", ""Outdoor furniture"", ""Elevator"", ""Bathtub"", ""Cleaning products"", ""Washer"", ""Wifi"", ""Smoke alarm"", ""Gym""]",$411.00,2,2,0,2023-09-22,2023-12-28,5.0,5.0,5.0,4.5,5.0,4.5,4.5,146,146,0,0,0.29,mid_north_nsw
53743205,97309690,2016-09-29,"Sawtell, Australia",within an hour,98%,99%,f,t,t,Coffs Harbour,-30.36977,153.0981,Entire rental unit,Entire home/apt,4,1 bath,2.0,"[""Cooking basics"", ""Bed linens"", ""Dishwasher"", ""Microwave"", ""Toaster"", ""Refrigerator"", ""TV"", ""Washer"", ""Air conditioning"", ""Ceiling fan"", ""Beach access \u2013 Beachfront"", ""Fire extinguisher"", ""Wifi"", ""Iron"", ""Heating"", ""Smoke alarm"", ""Kitchen"", ""Patio or balcony"", ""Dishes and silverware""]",$253.00,13,3,0,2022-02-24,2023-12-22,4.77,4.77,4.77,4.92,4.92,4.92,4.77,88,78,10,0,0.5,mid_north_nsw
53743358,97309690,2016-09-29,"Sawtell, Australia",within an hour,98%,99%,f,t,t,Coffs Harbour,-30.36778,153.09905,Entire rental unit,Entire home/apt,4,1 bath,3.0,"[""Cooking basics"", ""Bed linens"", ""Dishwasher"", ""Microwave"", ""Toaster"", ""TV"", ""Washer"", ""Air conditioning"", ""Ceiling fan"", ""Beach access \u2013 Beachfront"", ""BBQ grill"", ""Wifi"", ""Iron"", ""Smoke alarm"", ""Kitchen"", ""Oven"", ""Patio or balcony"", ""Hair dryer""]",$285.00,17,5,0,2022-01-30,2023-12-21,4.94,5.0,4.94,4.82,4.76,5.0,4.65,88,78,10,0,0.63,mid_north_nsw
53757617,12306208,2014-02-17,"Sydney, Australia",within an hour,100%,79%,t,t,t,Mid-Coast,-31.88582,152.65632,Entire home,Entire home/apt,12,3 baths,6.0,"[""Dishwasher"", ""Waterfront"", ""Private outdoor pool - available all year, open 24 hours, lap pool, saltwater"", ""Smeg gas stove"", ""Iron"", ""Oven"", ""Self check-in"", ""Crib - always at the listing"", ""Shampoo"", ""Dedicated workspace"", ""Baking sheet"", ""Hot water kettle"", ""Bikes"", ""Clothing storage: walk-in closet and wardrobe"", ""Books and reading material"", ""Shower gel"", ""Refrigerator"", ""Dining table"", ""Ceiling fan"", ""BBQ grill"", ""Essentials"", ""Free dryer \u2013 In unit"", ""Heating"", ""Wine glasses"", ""Private backyard \u2013 Fully fenced"", ""Coffee maker: drip coffee maker, Nespresso"", ""Freezer"", ""River view"", ""Private entrance"", ""Conditioner"", ""Hot water"", ""Drying rack for clothing"", ""Private patio or balcony"", ""Children\u2019s dinnerware"", ""Outdoor shower"", ""Board games"", ""AC - split type ductless system"", ""Free parking on premises"", ""Baby safety gates"", ""Ethernet connection"", ""Fire extinguisher"", ""High chair"", ""First aid kit"", ""Kitchen"", ""Beach essentials"", ""Barbecue utensils"", ""Free washer \u2013 In unit"", ""Dishes and silverware"", ""Ping pong table"", ""Outdoor dining area"", ""Smart lock"", ""Lake access"", ""Pack \u2019n play/Travel crib"", ""Bed linens"", ""Extra pillows and blankets"", ""Microwave"", ""Cooking basics"", ""Toaster"", ""Outdoor furniture"", ""Bathtub"", ""Cleaning products"", ""Coffee"", ""Children\u2019s books and toys"", ""Wifi"", ""Hangers"", ""75 inch HDTV with Chromecast, Disney+, Netflix"", ""Smoke alarm"", ""Pool view"", ""Hair dryer"", ""Exterior security cameras on property"", ""Free street parking""]",$964.00,52,15,2,2022-02-12,2024-04-12,4.96,4.98,4.92,5.0,5.0,4.96,4.77,1,1,0,0,1.96,mid_north_nsw
53759523,276717433,2019-07-17,"Woolgoolga, Australia",within an hour,96%,98%,t,t,t,Coffs Harbour,-30.10990594612612,153.20690126444535,Entire townhouse,Entire home/apt,4,1 bath,3.0,"[""Dishwasher"", ""Oven"", ""Ocean view"", ""Refrigerator"", ""Dining table"", ""Ceiling fan"", ""Host greets you"", ""Wine glasses"", ""Clothing storage"", ""Patio or balcony"", ""Private entrance"", ""Hot water"", ""Drying rack for clothing"", ""Stove"", ""TV"", ""Air conditioning"", ""Free parking on premises"", ""Beach access \u2013 Beachfront"", ""Kitchen"", ""Barbecue utensils"", ""Dishes and silverware"", ""Cooking basics"", ""Bed linens"", ""Toaster"", ""Microwave"", ""Outdoor furniture"", ""Cleaning products"", ""Washer"", ""Wifi"", ""Smoke alarm"", ""Free street parking""]",$443.00,6,4,0,2022-03-21,2024-02-26,5.0,5.0,4.83,5.0,5.0,5.0,5.0,43,43,0,0,0.24,mid_north_nsw
